comid,HUC_12,HUC_8,HUC_4,State,EcoRegion_Name
3348689,30201030104,3020103,302,NC,SE Plains
8695903,30101040102,3010104,301,NC,Piedmont
8701349,30101040105,3010104,301,NC,Piedmont
8700881,30101040105,3010104,301,NC,Piedmont
8701125,30101040202,3010104,301,NC,Piedmont
8701119,30101040202,3010104,301,NC,Piedmont
3360510,30202040801,3020204,302,NC,Mid. Coastal Plain
3359518,30202040801,3020204,302,NC,Mid. Coastal Plain
10512752,30201020605,3020102,302,NC,SE Plains
10512750,30201020605,3020102,302,NC,SE Plains
10512736,30201020605,3020102,302,NC,Mid. Coastal Plain
10512734,30201020605,3020102,302,NC,SE Plains
10511066,30201020606,3020102,302,NC,SE Plains
10511064,30201020606,3020102,302,NC,SE Plains
10511110,30201020606,3020102,302,NC,SE Plains
10511108,30201020606,3020102,302,NC,SE Plains
8762451,30201010903,3020101,302,NC,SE Plains
8762365,30201010903,3020101,302,NC,SE Plains
8762363,30201010903,3020101,302,NC,SE Plains
8762277,30201010904,3020101,302,NC,SE Plains
8762273,30201010904,3020101,302,NC,SE Plains
8762219,30201010904,3020101,302,NC,SE Plains
8762217,30201010904,3020101,302,NC,SE Plains
8762185,30201010803,3020101,302,NC,SE Plains
8755643,30201010802,3020101,302,NC,SE Plains
8755637,30201010802,3020101,302,NC,SE Plains
3349051,30201030105,3020103,302,NC,SE Plains
3348997,30201030105,3020103,302,NC,SE Plains
3348643,30201030104,3020103,302,NC,SE Plains
3348579,30201030104,3020103,302,NC,SE Plains
3348577,30201030104,3020103,302,NC,SE Plains
3348565,30201030104,3020103,302,NC,SE Plains
8696223,30101040102,3010104,301,NC,Piedmont
8700807,30101040105,3010104,301,NC,Piedmont
8701347,30101040105,3010104,301,NC,Piedmont
8701343,30101040105,3010104,301,NC,Piedmont
8696753,30101040105,3010104,301,NC,Piedmont
8696751,30101040105,3010104,301,NC,Piedmont
8701189,30101040202,3010104,301,NC,Piedmont
8701123,30101040202,3010104,301,NC,Piedmont
8701173,30101040202,3010104,301,NC,Piedmont
8701167,30101040202,3010104,301,NC,Piedmont
8700975,30101040202,3010104,301,NC,Piedmont
3360498,30202040802,3020204,302,NC,Mid. Coastal Plain
10512770,30201020605,3020102,302,NC,Mid. Coastal Plain
10512756,30201020605,3020102,302,NC,SE Plains
10512754,30201020605,3020102,302,NC,SE Plains
10511124,30201020606,3020102,302,NC,SE Plains
10511128,30201020606,3020102,302,NC,SE Plains
10511118,30201020606,3020102,302,NC,SE Plains
8762433,30201010903,3020101,302,NC,SE Plains
8762389,30201010903,3020101,302,NC,SE Plains
8762295,30201010904,3020101,302,NC,SE Plains
8762293,30201010904,3020101,302,NC,SE Plains
8762717,30201010803,3020101,302,NC,SE Plains
8755683,30201010802,3020101,302,NC,SE Plains
8755667,30201010802,3020101,302,NC,SE Plains
3348995,30201030105,3020103,302,NC,SE Plains
3348985,30201030105,3020103,302,NC,SE Plains
3350469,30201030104,3020103,302,NC,SE Plains
3348601,30201030104,3020103,302,NC,SE Plains
3350837,30201030104,3020103,302,NC,SE Plains
3351001,30201030104,3020103,302,NC,SE Plains
3350845,30201030104,3020103,302,NC,SE Plains
8701341,30101040105,3010104,301,NC,Piedmont
8700825,30101040105,3010104,301,NC,Piedmont
8696175,30101040105,3010104,301,NC,Piedmont
8696161,30101040105,3010104,301,NC,Piedmont
8696129,30101040105,3010104,301,NC,Piedmont
8696127,30101040105,3010104,301,NC,Piedmont
8696747,30101040105,3010104,301,NC,Piedmont
8701205,30101040202,3010104,301,NC,Piedmont
8701121,30101040202,3010104,301,NC,Piedmont
8701171,30101040202,3010104,301,NC,Piedmont
8701093,30101040202,3010104,301,NC,Piedmont
8701391,30101040202,3010104,301,NC,Piedmont
8701001,30101040202,3010104,301,NC,Piedmont
3360504,30202040802,3020204,302,NC,Mid. Coastal Plain
3359474,30202040802,3020204,302,NC,Mid. Coastal Plain
10512772,30201020605,3020102,302,NC,SE Plains
10512764,30201020605,3020102,302,NC,SE Plains
10512704,30201020606,3020102,302,NC,SE Plains
10512726,30201020606,3020102,302,NC,SE Plains
10512702,30201020606,3020102,302,NC,SE Plains
10511126,30201020606,3020102,302,NC,SE Plains
8762521,30201010904,3020101,302,NC,SE Plains
8762477,30201010904,3020101,302,NC,SE Plains
8762459,30201010904,3020101,302,NC,SE Plains
8762431,30201010903,3020101,302,NC,SE Plains
8762343,30201010904,3020101,302,NC,SE Plains
8755763,30201010803,3020101,302,NC,SE Plains
8755879,30201010802,3020101,302,NC,SE Plains
3348965,30201030105,3020103,302,NC,SE Plains
3348933,30201030105,3020103,302,NC,SE Plains
3348739,30201030105,3020103,302,NC,SE Plains
3348629,30201030104,3020103,302,NC,SE Plains
3348627,30201030104,3020103,302,NC,SE Plains
3348667,30201030104,3020103,302,NC,SE Plains
3348665,30201030104,3020103,302,NC,SE Plains
8701561,30101040106,3010104,301,NC,Piedmont
8701339,30101040105,3010104,301,NC,Piedmont
8700819,30101040105,3010104,301,NC,Piedmont
8700787,30101040105,3010104,301,NC,Piedmont
8696173,30101040105,3010104,301,NC,Piedmont
8696169,30101040105,3010104,301,NC,Piedmont
8696135,30101040105,3010104,301,NC,Piedmont
8696089,30101040105,3010104,301,NC,Piedmont
8696087,30101040105,3010104,301,NC,Piedmont
8701107,30101040202,3010104,301,NC,Piedmont
8701073,30101040202,3010104,301,NC,Piedmont
8701007,30101040202,3010104,301,NC,Piedmont
8701003,30101040202,3010104,301,NC,Piedmont
3360500,30202040802,3020204,302,NC,Mid. Coastal Plain
3359950,30202040802,3020204,302,NC,Mid. Coastal Plain
10512792,30201020605,3020102,302,NC,SE Plains
10512766,30201020605,3020102,302,NC,SE Plains
10512712,30201020606,3020102,302,NC,SE Plains
10512706,30201020606,3020102,302,NC,SE Plains
8762519,30201010904,3020101,302,NC,SE Plains
8762513,30201010904,3020101,302,NC,SE Plains
8762443,30201010904,3020101,302,NC,SE Plains
8762429,30201010904,3020101,302,NC,SE Plains
8762311,30201010904,3020101,302,NC,SE Plains
8762637,30201010803,3020101,302,NC,SE Plains
8762233,30201010802,3020101,302,NC,SE Plains
3348931,30201030105,3020103,302,NC,SE Plains
3348899,30201030105,3020103,302,NC,SE Plains
3350519,30201030105,3020103,302,NC,SE Plains
3348821,30201030105,3020103,302,NC,SE Plains
3350471,30201030104,3020103,302,NC,SE Plains
3348649,30201030104,3020103,302,NC,SE Plains
8700921,30101040106,3010104,301,NC,Piedmont
8700969,30101040106,3010104,301,NC,Piedmont
8700965,30101040106,3010104,301,NC,Piedmont
8701353,30101040106,3010104,301,NC,Piedmont
8701351,30101040106,3010104,301,NC,Piedmont
8701337,30101040105,3010104,301,NC,Piedmont
8700797,30101040105,3010104,301,NC,Piedmont
8700765,30101040105,3010104,301,NC,Piedmont
8700763,30101040105,3010104,301,NC,Piedmont
8696167,30101040105,3010104,301,NC,Piedmont
8696165,30101040105,3010104,301,NC,Piedmont
8701039,30101040202,3010104,301,NC,Piedmont
8701031,30101040202,3010104,301,NC,Piedmont
3360484,30202040802,3020204,302,NC,Mid. Coastal Plain
3359956,30202040802,3020204,302,NC,Mid. Coastal Plain
10512780,30201020605,3020102,302,NC,SE Plains
10512778,30201020605,3020102,302,NC,SE Plains
10512724,30201020606,3020102,302,NC,SE Plains
10512722,30201020606,3020102,302,NC,SE Plains
8762511,30201010904,3020101,302,NC,SE Plains
8762505,30201010904,3020101,302,NC,SE Plains
8762493,30201010904,3020101,302,NC,SE Plains
8762479,30201010904,3020101,302,NC,SE Plains
8762423,30201010904,3020101,302,NC,SE Plains
8762379,30201010904,3020101,302,NC,SE Plains
8762345,30201010904,3020101,302,NC,SE Plains
8762337,30201010904,3020101,302,NC,SE Plains
8762255,30201010803,3020101,302,NC,SE Plains
8762253,30201010803,3020101,302,NC,SE Plains
8762221,30201010803,3020101,302,NC,SE Plains
3348897,30201030105,3020103,302,NC,SE Plains
3348843,30201030105,3020103,302,NC,SE Plains
3348691,30201030104,3020103,302,NC,SE Plains
3348687,30201030104,3020103,302,NC,SE Plains
3350497,30201030104,3020103,302,NC,SE Plains
3350475,30201030104,3020103,302,NC,SE Plains
8700911,30101040106,3010104,301,NC,Piedmont
8700909,30101040106,3010104,301,NC,Piedmont
8700839,30101040106,3010104,301,NC,Piedmont
8700793,30101040105,3010104,301,NC,Piedmont
8700769,30101040105,3010104,301,NC,Piedmont
8700737,30101040105,3010104,301,NC,Piedmont
8700735,30101040105,3010104,301,NC,Piedmont
8701243,30101040201,3010104,301,NC,Piedmont
8701239,30101040201,3010104,301,NC,Piedmont
8701263,30101040201,3010104,301,NC,Piedmont
8701253,30101040201,3010104,301,NC,Piedmont
8701147,30101040201,3010104,301,NC,Piedmont
8701117,30101040201,3010104,301,NC,Piedmont
8701181,30101040202,3010104,301,NC,Piedmont
8701091,30101040202,3010104,301,NC,Piedmont
8701029,30101040202,3010104,301,NC,Piedmont
3360478,30202040802,3020204,302,NC,Mid. Coastal Plain
3359954,30202040802,3020204,302,NC,Mid. Coastal Plain
3348451,30201030201,3020103,302,NC,SE Plains
10512902,30201020605,3020102,302,NC,SE Plains
10512884,30201020605,3020102,302,NC,SE Plains
10512798,30201020605,3020102,302,NC,SE Plains
10512796,30201020605,3020102,302,NC,SE Plains
10512774,30201020605,3020102,302,NC,SE Plains
10512748,30201020606,3020102,302,NC,SE Plains
10512746,30201020606,3020102,302,NC,SE Plains
8762503,30201010904,3020101,302,NC,SE Plains
8762481,30201010904,3020101,302,NC,SE Plains
8762377,30201010904,3020101,302,NC,SE Plains
8762375,30201010904,3020101,302,NC,SE Plains
8762269,30201010803,3020101,302,NC,SE Plains
8762265,30201010803,3020101,302,NC,SE Plains
8762243,30201010803,3020101,302,NC,SE Plains
3348851,30201030105,3020103,302,NC,SE Plains
3348849,30201030105,3020103,302,NC,SE Plains
3348727,30201030104,3020103,302,NC,SE Plains
3350473,30201030104,3020103,302,NC,SE Plains
3348713,30201030104,3020103,302,NC,SE Plains
3350517,30201030104,3020103,302,NC,SE Plains
3348703,30201030104,3020103,302,NC,SE Plains
8701545,30101040107,3010104,301,NC,Piedmont
8700917,30101040106,3010104,301,NC,Piedmont
8700905,30101040106,3010104,301,NC,Piedmont
8701479,30101040106,3010104,301,NC,Piedmont
8700775,30101040105,3010104,301,NC,Piedmont
8700751,30101040105,3010104,301,NC,Piedmont
8701175,30101040201,3010104,301,NC,Piedmont
8701197,30101040201,3010104,301,NC,Piedmont
8701187,30101040201,3010104,301,NC,Piedmont
8701201,30101040201,3010104,301,NC,Piedmont
8701115,30101040201,3010104,301,NC,Piedmont
8701143,30101040202,3010104,301,NC,Piedmont
8701397,30101040202,3010104,301,NC,Piedmont
8701385,30101040202,3010104,301,NC,Piedmont
8701133,30101040202,3010104,301,NC,Piedmont
3360464,30202040802,3020204,302,NC,Mid. Coastal Plain
3359506,30202040802,3020204,302,NC,Mid. Coastal Plain
3348461,30201030201,3020103,302,NC,SE Plains
3348453,30201030201,3020103,302,NC,Mid. Coastal Plain
10512904,30201020605,3020102,302,NC,SE Plains
10512814,30201020605,3020102,302,NC,SE Plains
10512808,30201020605,3020102,302,NC,SE Plains
10512898,30201020605,3020102,302,NC,SE Plains
10512762,30201020606,3020102,302,NC,SE Plains
10512760,30201020606,3020102,302,NC,SE Plains
10512768,30201020606,3020102,302,NC,SE Plains
8762651,30201010904,3020101,302,NC,SE Plains
8762483,30201010904,3020101,302,NC,SE Plains
8762643,30201010904,3020101,302,NC,SE Plains
8762355,30201010904,3020101,302,NC,SE Plains
8762281,30201010803,3020101,302,NC,SE Plains
8762279,30201010803,3020101,302,NC,SE Plains
3349043,30201030105,3020103,302,NC,SE Plains
3348875,30201030105,3020103,302,NC,SE Plains
3348841,30201030105,3020103,302,NC,SE Plains
3350849,30201030104,3020103,302,NC,SE Plains
3348719,30201030104,3020103,302,NC,SE Plains
3348717,30201030104,3020103,302,NC,SE Plains
8700865,30101040107,3010104,301,NC,Piedmont
8700833,30101040107,3010104,301,NC,Piedmont
8700883,30101040106,3010104,301,NC,Piedmont
8700823,30101040106,3010104,301,NC,Piedmont
8696159,30101040107,3010104,301,NC,Piedmont
8696125,30101040107,3010104,301,NC,Piedmont
8700753,30101040105,3010104,301,NC,Piedmont
8696741,30101040105,3010104,301,NC,Piedmont
8701229,30101040201,3010104,301,NC,Piedmont
8701165,30101040201,3010104,301,NC,Piedmont
8701111,30101040201,3010104,301,NC,Piedmont
8701247,30101040201,3010104,301,NC,Piedmont
8701157,30101040201,3010104,301,NC,Piedmont
8701075,30101040201,3010104,301,NC,Piedmont
8701069,30101040201,3010104,301,NC,Piedmont
8701387,30101040202,3010104,301,NC,Piedmont
8701017,30101040202,3010104,301,NC,Piedmont
8701517,30101040202,3010104,301,NC,Piedmont
3360470,30202040802,3020204,302,NC,Mid. Coastal Plain
3359508,30202040802,3020204,302,NC,Mid. Coastal Plain
3348471,30201030201,3020103,302,NC,Mid. Coastal Plain
3348455,30201030201,3020103,302,NC,SE Plains
10512886,30201020605,3020102,302,NC,SE Plains
10512776,30201020605,3020102,302,NC,SE Plains
10512810,30201020605,3020102,302,NC,SE Plains
10512786,30201020605,3020102,302,NC,SE Plains
10512794,30201020606,3020102,302,NC,SE Plains
10512782,30201020606,3020102,302,NC,SE Plains
10512900,30201020606,3020102,302,NC,SE Plains
8762467,30201010904,3020101,302,NC,SE Plains
8762473,30201010904,3020101,302,NC,SE Plains
8762415,30201010904,3020101,302,NC,SE Plains
8762303,30201010803,3020101,302,NC,SE Plains
8762301,30201010803,3020101,302,NC,SE Plains
3348863,30201030105,3020103,302,NC,SE Plains
3348857,30201030105,3020103,302,NC,SE Plains
3348771,30201030104,3020103,302,NC,SE Plains
3348769,30201030104,3020103,302,NC,SE Plains
3348469,30201030301,3020103,302,NC,Mid. Coastal Plain
3348467,30201030301,3020103,302,NC,Mid. Coastal Plain
8700831,30101040107,3010104,301,NC,Piedmont
8700821,30101040107,3010104,301,NC,Piedmont
8701595,30101040107,3010104,301,NC,Piedmont
8696157,30101040107,3010104,301,NC,Piedmont
8696745,30101040105,3010104,301,NC,Piedmont
8696163,30101040105,3010104,301,NC,Piedmont
8696083,30101040105,3010104,301,NC,Piedmont
8701177,30101040201,3010104,301,NC,Piedmont
8701113,30101040201,3010104,301,NC,Piedmont
8701085,30101040201,3010104,301,NC,Piedmont
8701067,30101040201,3010104,301,NC,Piedmont
8701379,30101040202,3010104,301,NC,Piedmont
8701377,30101040202,3010104,301,NC,Piedmont
8701383,30101040202,3010104,301,NC,Piedmont
3360472,30202040802,3020204,302,NC,Mid. Coastal Plain
3348497,30201030201,3020103,302,NC,Mid. Coastal Plain
3348487,30201030201,3020103,302,NC,SE Plains
10512888,30201020605,3020102,302,NC,SE Plains
10512788,30201020605,3020102,302,NC,SE Plains
10512790,30201020606,3020102,302,NC,SE Plains
10512784,30201020606,3020102,302,NC,SE Plains
8762667,30201010904,3020101,302,NC,SE Plains
8762457,30201010904,3020101,302,NC,SE Plains
8762371,30201010904,3020101,302,NC,SE Plains
8762361,30201010904,3020101,302,NC,SE Plains
8762383,30201010803,3020101,302,NC,SE Plains
8762381,30201010803,3020101,302,NC,SE Plains
3350853,30201030105,3020103,302,NC,SE Plains
3348951,30201030105,3020103,302,NC,SE Plains
3348871,30201030105,3020103,302,NC,SE Plains
3348799,30201030104,3020103,302,NC,SE Plains
3348797,30201030104,3020103,302,NC,SE Plains
3348457,30201030303,3020103,302,NC,Mid. Coastal Plain
3348503,30201030301,3020103,302,NC,Mid. Coastal Plain
3348479,30201030301,3020103,302,NC,Mid. Coastal Plain
8700799,30101040107,3010104,301,NC,Piedmont
8700747,30101040107,3010104,301,NC,Piedmont
8700727,30101040107,3010104,301,NC,Piedmont
8700725,30101040107,3010104,301,NC,Piedmont
8696107,30101040105,3010104,301,NC,Piedmont
8696071,30101040105,3010104,301,NC,Piedmont
8696049,30101040105,3010104,301,NC,Piedmont
8696043,30101040105,3010104,301,NC,Piedmont
8701097,30101040201,3010104,301,NC,Piedmont
8701065,30101040201,3010104,301,NC,Piedmont
8701047,30101040201,3010104,301,NC,Piedmont
8701373,30101040202,3010104,301,NC,Piedmont
8701019,30101040202,3010104,301,NC,Piedmont
3360482,30202040802,3020204,302,NC,Mid. Coastal Plain
3359468,30202040802,3020204,302,NC,Mid. Coastal Plain
3359476,30202040802,3020204,302,NC,Mid. Coastal Plain
3348593,30201030201,3020103,302,NC,SE Plains
3348547,30201030201,3020103,302,NC,SE Plains
3348463,30201030201,3020103,302,NC,SE Plains
3348459,30201030201,3020103,302,NC,SE Plains
10512890,30201020605,3020102,302,NC,SE Plains
10512800,30201020606,3020102,302,NC,SE Plains
8762455,30201010904,3020101,302,NC,SE Plains
8762449,30201010904,3020101,302,NC,SE Plains
8762395,30201010904,3020101,302,NC,SE Plains
8762387,30201010803,3020101,302,NC,SE Plains
3349283,30201030106,3020103,302,NC,SE Plains
3349261,30201030106,3020103,302,NC,SE Plains
3348911,30201030105,3020103,302,NC,SE Plains
3348861,30201030105,3020103,302,NC,SE Plains
3350521,30201030104,3020103,302,NC,SE Plains
3348823,30201030104,3020103,302,NC,SE Plains
3348623,30201030302,3020103,302,NC,Mid. Coastal Plain
3348675,30201030302,3020103,302,NC,Mid. Coastal Plain
3350449,30201030303,3020103,302,NC,Mid. Coastal Plain
3348501,30201030303,3020103,302,NC,Mid. Coastal Plain
3348505,30201030301,3020103,302,NC,Mid. Coastal Plain
3348493,30201030301,3020103,302,NC,Mid. Coastal Plain
8700785,30101040107,3010104,301,NC,Piedmont
8700749,30101040107,3010104,301,NC,Piedmont
8700743,30101040107,3010104,301,NC,Piedmont
8696063,30101040105,3010104,301,NC,Piedmont
8696057,30101040105,3010104,301,NC,Piedmont
8696723,30101040105,3010104,301,NC,Piedmont
8701057,30101040201,3010104,301,NC,Piedmont
8701049,30101040201,3010104,301,NC,Piedmont
8700977,30101040201,3010104,301,NC,Piedmont
8701563,30101040202,3010104,301,NC,Piedmont
8700963,30101040202,3010104,301,NC,Piedmont
8700937,30101040202,3010104,301,NC,Piedmont
8701559,30101040202,3010104,301,NC,Piedmont
3360480,30202040802,3020204,302,NC,Mid. Coastal Plain
3359492,30202040802,3020204,302,NC,Mid. Coastal Plain
3359490,30202040802,3020204,302,NC,Mid. Coastal Plain
3359488,30202040802,3020204,302,NC,Mid. Coastal Plain
3348597,30201030201,3020103,302,NC,SE Plains
3348595,30201030201,3020103,302,NC,SE Plains
3348475,30201030201,3020103,302,NC,SE Plains
3348473,30201030201,3020103,302,NC,SE Plains
10512802,30201020606,3020102,302,NC,SE Plains
8762445,30201010904,3020101,302,NC,SE Plains
8762427,30201010904,3020101,302,NC,SE Plains
8762439,30201010904,3020101,302,NC,SE Plains
8762421,30201010904,3020101,302,NC,SE Plains
3350595,30201030106,3020103,302,NC,SE Plains
3349271,30201030106,3020103,302,NC,SE Plains
3348867,30201030105,3020103,302,NC,SE Plains
3348865,30201030104,3020103,302,NC,SE Plains
3350505,30201030302,3020103,302,NC,Mid. Coastal Plain
3348659,30201030302,3020103,302,NC,Mid. Coastal Plain
3348537,30201030303,3020103,302,NC,Mid. Coastal Plain
3348591,30201030301,3020103,302,NC,Mid. Coastal Plain
3348585,30201030301,3020103,302,NC,Mid. Coastal Plain
8700741,30101040107,3010104,301,NC,Piedmont
8696055,30101040105,3010104,301,NC,Piedmont
8696005,30101040105,3010104,301,NC,Piedmont
8696721,30101040105,3010104,301,NC,Piedmont
8701021,30101040201,3010104,301,NC,Piedmont
8701027,30101040201,3010104,301,NC,Piedmont
8700993,30101040201,3010104,301,NC,Piedmont
8701025,30101040202,3010104,301,NC,Piedmont
8700953,30101040202,3010104,301,NC,Piedmont
8700941,30101040202,3010104,301,NC,Piedmont
3360442,30202040802,3020204,302,NC,Mid. Coastal Plain
3359498,30202040802,3020204,302,NC,Mid. Coastal Plain
3349377,30201030203,3020103,302,NC,SE Plains
3348605,30201030201,3020103,302,NC,SE Plains
3348517,30201030201,3020103,302,NC,SE Plains
3348477,30201030201,3020103,302,NC,SE Plains
10512806,30201020606,3020102,302,NC,SE Plains
10512804,30201020606,3020102,302,NC,SE Plains
8762461,30201010904,3020101,302,NC,SE Plains
8762437,30201010904,3020101,302,NC,SE Plains
3350599,30201030106,3020103,302,NC,SE Plains
3349269,30201030106,3020103,302,NC,SE Plains
3349007,30201030107,3020103,302,NC,SE Plains
3348905,30201030107,3020103,302,NC,SE Plains
3350507,30201030302,3020103,302,NC,Mid. Coastal Plain
3348729,30201030302,3020103,302,NC,Mid. Coastal Plain
3350499,30201030303,3020103,302,NC,Mid. Coastal Plain
3350491,30201030301,3020103,302,NC,Mid. Coastal Plain
8701593,30101040107,3010104,301,NC,Piedmont
8696151,30101040107,3010104,301,NC,Piedmont
8696725,30101040105,3010104,301,NC,Piedmont
8696003,30101040105,3010104,301,NC,Piedmont
8695987,30101040105,3010104,301,NC,Piedmont
8700999,30101040201,3010104,301,NC,Piedmont
8700995,30101040201,3010104,301,NC,Piedmont
8701013,30101040202,3010104,301,NC,Piedmont
8700947,30101040202,3010104,301,NC,Piedmont
3360474,30202040802,3020204,302,NC,Mid. Coastal Plain
3349589,30201030203,3020103,302,NC,SE Plains
3350887,30201030203,3020103,302,NC,SE Plains
3348567,30201030202,3020103,302,NC,SE Plains
3348641,30201030201,3020103,302,NC,SE Plains
3348583,30201030201,3020103,302,NC,SE Plains
3348485,30201030201,3020103,302,NC,SE Plains
10512812,30201020606,3020102,302,NC,SE Plains
8762435,30201010904,3020101,302,NC,SE Plains
3349343,30201030106,3020103,302,NC,SE Plains
3349243,30201030106,3020103,302,NC,SE Plains
3349221,30201030106,3020103,302,NC,SE Plains
3348827,30201030107,3020103,302,NC,SE Plains
3348975,30201030107,3020103,302,NC,SE Plains
3348903,30201030107,3020103,302,NC,SE Plains
3348725,30201030302,3020103,302,NC,Mid. Coastal Plain
3348723,30201030302,3020103,302,NC,Mid. Coastal Plain
3348693,30201030303,3020103,302,NC,Mid. Coastal Plain
3348663,30201030303,3020103,302,NC,Mid. Coastal Plain
8700885,30101040108,3010104,301,NC,Piedmont
8696155,30101040107,3010104,301,NC,Piedmont
8696143,30101040107,3010104,301,NC,Piedmont
8695901,30101040102,3010104,301,NC,Piedmont
8695997,30101040105,3010104,301,NC,Piedmont
8695983,30101040105,3010104,301,NC,Piedmont
8700959,30101040201,3010104,301,NC,Piedmont
8700939,30101040202,3010104,301,NC,Piedmont
3360476,30202040802,3020204,302,NC,Mid. Coastal Plain
3350889,30201030203,3020103,302,NC,SE Plains
3349399,30201030203,3020103,302,NC,SE Plains
3350829,30201030202,3020103,302,NC,SE Plains
3348541,30201030201,3020103,302,NC,SE Plains
3348525,30201030201,3020103,302,NC,SE Plains
3348507,30201030201,3020103,302,NC,SE Plains
3348449,30201030201,3020103,302,NC,SE Plains
3350445,30201030201,3020103,302,NC,SE Plains
3349255,30201030106,3020103,302,NC,SE Plains
3349225,30201030106,3020103,302,NC,SE Plains
3350539,30201030107,3020103,302,NC,SE Plains
3348889,30201030107,3020103,302,NC,SE Plains
3348801,30201030302,3020103,302,NC,Mid. Coastal Plain
3348773,30201030302,3020103,302,NC,Mid. Coastal Plain
3348699,30201030303,3020103,302,NC,Mid. Coastal Plain
8701491,30101040108,3010104,301,NC,Piedmont
8696105,30101040107,3010104,301,NC,Piedmont
8696079,30101040107,3010104,301,NC,Piedmont
8696521,30101040102,3010104,301,NC,Piedmont
8696519,30101040102,3010104,301,NC,Piedmont
8695935,30101040102,3010104,301,NC,Piedmont
8695941,30101040105,3010104,301,NC,Piedmont
8695929,30101040105,3010104,301,NC,Piedmont
8700927,30101040203,3010104,301,NC,Piedmont
8700915,30101040203,3010104,301,NC,Piedmont
3360400,30202040802,3020204,302,NC,Mid. Coastal Plain
3359470,30202040802,3020204,302,NC,Mid. Coastal Plain
3349551,30201030203,3020103,302,NC,SE Plains
3349507,30201030203,3020103,302,NC,SE Plains
3349433,30201030203,3020103,302,NC,SE Plains
3349427,30201030203,3020103,302,NC,SE Plains
3348509,30201030202,3020103,302,NC,SE Plains
3348531,30201030201,3020103,302,NC,SE Plains
3348521,30201030201,3020103,302,NC,SE Plains
3351067,30201030201,3020103,302,NC,SE Plains
3351065,30201030201,3020103,302,NC,SE Plains
3348511,30201030201,3020103,302,NC,SE Plains
3348495,30201030201,3020103,302,NC,SE Plains
3350863,30201030106,3020103,302,NC,SE Plains
3350601,30201030106,3020103,302,NC,SE Plains
3349281,30201030106,3020103,302,NC,SE Plains
3348891,30201030107,3020103,302,NC,SE Plains
3348885,30201030107,3020103,302,NC,SE Plains
3350527,30201030302,3020103,302,NC,Mid. Coastal Plain
3350523,30201030302,3020103,302,NC,Mid. Coastal Plain
3348767,30201030303,3020103,302,NC,Mid. Coastal Plain
3348765,30201030303,3020103,302,NC,Mid. Coastal Plain
8701489,30101040108,3010104,301,NC,Piedmont
8696073,30101040107,3010104,301,NC,Piedmont
8696035,30101040107,3010104,301,NC,Piedmont
8696527,30101040102,3010104,301,NC,Piedmont
8696525,30101040102,3010104,301,NC,Piedmont
8695955,30101040105,3010104,301,NC,Piedmont
8700907,30101040203,3010104,301,NC,Piedmont
8700895,30101040203,3010104,301,NC,Piedmont
8701547,30101040203,3010104,301,NC,Piedmont
3360392,30202040802,3020204,302,NC,Mid. Coastal Plain
3359462,30202040802,3020204,302,NC,Mid. Coastal Plain
3349479,30201030203,3020103,302,NC,SE Plains
3349459,30201030203,3020103,302,NC,SE Plains
3348621,30201030202,3020103,302,NC,SE Plains
3350823,30201030202,3020103,302,NC,SE Plains
3348465,30201030202,3020103,302,NC,SE Plains
3348523,30201030201,3020103,302,NC,SE Plains
3350819,30201030201,3020103,302,NC,SE Plains
3350817,30201030201,3020103,302,NC,SE Plains
3348519,30201030201,3020103,302,NC,SE Plains
3348515,30201030201,3020103,302,NC,SE Plains
3350603,30201030106,3020103,302,NC,SE Plains
3349287,30201030106,3020103,302,NC,SE Plains
3348909,30201030107,3020103,302,NC,SE Plains
3348887,30201030107,3020103,302,NC,SE Plains
3348925,30201030302,3020103,302,NC,Mid. Coastal Plain
3348837,30201030302,3020103,302,NC,Mid. Coastal Plain
3348813,30201030303,3020103,302,NC,SE Plains
3348807,30201030303,3020103,302,NC,SE Plains
8700863,30101040108,3010104,301,NC,Piedmont
8700861,30101040108,3010104,301,NC,Piedmont
8700795,30101040108,3010104,301,NC,Piedmont
8700777,30101040108,3010104,301,NC,Piedmont
8696829,30101040107,3010104,301,NC,Piedmont
8696231,30101040107,3010104,301,NC,Piedmont
8696793,30101040102,3010104,301,NC,Piedmont
8696529,30101040109,3010104,301,NC,Piedmont
8696715,30101040109,3010104,301,NC,Piedmont
8700879,30101040203,3010104,301,NC,Piedmont
8700871,30101040203,3010104,301,NC,Piedmont
3360390,30202040802,3020204,302,NC,Mid. Coastal Plain
3359448,30202040802,3020204,302,NC,Mid. Coastal Plain
3349461,30201030203,3020103,302,NC,SE Plains
3349405,30201030203,3020103,302,NC,SE Plains
3348619,30201030202,3020103,302,NC,SE Plains
3348599,30201030202,3020103,302,NC,SE Plains
3348491,30201030202,3020103,302,NC,SE Plains
3348489,30201030202,3020103,302,NC,SE Plains
3348639,30201030201,3020103,302,NC,SE Plains
3351027,30201030201,3020103,302,NC,SE Plains
3350821,30201030201,3020103,302,NC,SE Plains
3348553,30201030201,3020103,302,NC,SE Plains
3348551,30201030201,3020103,302,NC,SE Plains
3349267,30201030106,3020103,302,NC,SE Plains
3349231,30201030106,3020103,302,NC,SE Plains
3350547,30201030107,3020103,302,NC,SE Plains
3350545,30201030107,3020103,302,NC,SE Plains
3348873,30201030302,3020103,302,NC,Mid. Coastal Plain
